Index,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf
1573,0,0,1,0,33,1,1,0,0,0,0,0,0,1,24.5,740.3,0,0,1,0,0,1,0,0,0,1,0.33561539365941684,-0.008730612965410563,-0.21704790629611131
1574,0,0,0,0,31,1,1,0,0,1,0,0,1,1,89.9,2806.9,0,1,0,1,0,0,0,0,1,0,-0.3527068396194205,0.2481746352447615,-0.1916655773526487
1575,1,1,1,0,18,1,0,0,0,0,0,0,1,0,78.55,1422.65,0,1,0,1,0,0,0,0,1,0,-0.20900510526121008,0.23773047829776153,-0.1273154188341685
1576,1,0,1,0,42,1,1,0,1,1,1,0,1,1,99.45,4138.05,0,1,0,1,0,0,0,0,1,0,-0.30467884880704227,-0.035853426067630804,-0.14161316192401313
1577,1,1,0,0,4,0,0,0,0,0,0,0,0,1,25.2,102.5,1,0,0,1,0,0,1,0,0,0,0.01994037143945027,0.02086341235651589,0.20530029532071795
1578,0,0,0,0,12,1,1,0,0,0,1,1,1,0,74.05,872.65,1,0,0,0,1,0,0,0,0,1,0.010907291058304075,-0.07355585853252995,0.14307001216307327
1579,0,1,0,0,15,1,1,0,0,0,1,0,0,0,55.0,757.1,1,0,0,1,0,0,0,1,0,0,-0.0058047882284653855,0.031160438114369034,0.13570426120506449
1580,1,0,1,0,7,1,0,0,1,0,1,1,0,1,89.75,608.8,0,1,0,1,0,0,0,0,1,0,-0.2462541916998786,0.18785656522917227,-0.05301131085307824
1581,1,0,1,0,14,1,1,0,0,0,0,0,1,1,85.15,1139.2,0,1,0,1,0,0,0,0,1,0,-0.3267482774077997,0.34462208671469313,-0.2079298939053947
1582,1,1,1,0,3,1,1,0,0,0,0,1,1,1,94.6,279.55,0,1,0,1,0,0,0,0,1,0,-0.3409737732705206,0.22448454223924866,-0.24921674464078494
1583,1,0,0,0,16,1,0,1,0,0,0,1,1,1,94.25,1483.25,0,1,0,1,0,0,0,0,1,0,-0.30783464883325834,0.26286036922582595,-0.09007851204065231
1584,1,0,1,0,65,1,1,1,1,1,0,0,1,0,72.45,4653.85,1,0,0,0,1,0,0,1,0,0,-0.06288303562564006,-0.2681529891965427,0.09031822220600372
1585,0,0,0,0,42,1,1,1,0,1,0,1,1,1,105.2,4400.75,0,1,0,1,0,0,0,0,1,0,-0.3404122529062506,0.02665342092781977,-0.16714838506145527
1586,1,0,1,0,6,1,1,0,0,0,0,1,0,1,82.85,460.25,0,1,0,1,0,0,0,0,1,0,-0.311596881406171,0.3594827091958908,-0.1894109685114526
1587,1,1,1,0,53,1,1,0,1,1,0,1,1,1,103.85,5485.5,0,1,0,1,0,0,0,0,1,0,-0.3297064528654765,-0.06999420483347273,-0.23688417794355263
1588,0,0,1,0,5,1,0,0,1,0,0,0,1,1,83.6,404.2,0,1,0,1,0,0,0,0,1,0,-0.2680262868493721,0.2998440021223878,-0.09581626530540845
1589,1,0,0,0,68,1,1,0,1,1,1,1,1,0,108.45,7176.55,0,1,0,0,1,0,0,0,1,0,-0.18275594791619715,-0.22951616260386065,-0.05817405096355499
1590,0,0,1,0,3,1,1,0,1,0,0,0,1,1,91.5,242.95,0,1,0,1,0,0,0,1,0,0,-0.1897902502579571,0.0996981281935923,-0.07803437286292383
1591,1,0,1,0,12,1,0,1,0,0,1,0,0,0,80.85,866.45,0,1,0,1,0,0,1,0,0,0,-0.050697189104184866,0.050909822771196635,0.06578377515936855
1592,0,0,0,0,43,0,0,0,0,1,0,1,1,1,49.05,2076.2,1,0,0,1,0,0,1,0,0,0,-0.048432559056631456,-0.0728723246376429,0.17706480010801787
1593,1,1,1,0,68,1,1,0,1,1,0,1,1,1,105.3,7299.65,0,1,0,1,0,0,0,0,1,0,-0.28217035239459654,-0.12536433728462396,-0.19932549865356247
1594,1,1,0,0,25,1,1,0,1,0,0,1,0,1,88.95,2291.2,0,1,0,1,0,0,0,0,1,0,-0.33155393377572884,0.21020573423423042,-0.20672932323943283
1595,1,1,1,0,66,1,1,0,1,1,1,1,1,1,110.85,7491.75,0,1,0,0,1,0,0,0,1,0,-0.1930638580144476,-0.23423657844949822,-0.09305804711037903
1596,0,0,1,0,70,1,1,1,1,1,1,1,1,1,114.2,7723.9,0,1,0,0,0,1,1,0,0,0,-0.1668411421763539,-0.38142275306804,-0.004701095354031207
1597,1,1,1,0,27,0,0,0,0,0,0,0,1,0,36.5,1032.0,1,0,0,1,0,0,1,0,0,0,0.0066798867601584105,-0.04934803655282487,0.14393001894372104
1598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.75,70.75,0,1,0,1,0,0,0,0,0,1,0.10128014015646487,0.3745780743867467,0.14237475192321733
1599,1,0,0,0,3,0,0,0,0,1,0,1,0,1,40.15,130.75,1,0,0,1,0,0,0,0,0,1,0.04229665180172367,0.03612459971904525,0.2880915406690618
1600,1,1,1,0,29,1,1,0,0,0,0,1,1,1,94.45,2653.65,0,1,0,1,0,0,0,0,1,0,-0.36978837302755935,0.1667210364435123,-0.28858274779280946
1601,0,0,1,0,36,1,1,0,1,1,0,1,0,1,97.35,3457.9,0,1,0,1,0,0,1,0,0,0,-0.2360830748709385,-0.05690778743012749,-0.11385479207816064
1602,1,0,0,0,1,0,0,0,0,0,0,1,1,1,45.3,45.3,1,0,0,1,0,0,0,0,0,1,0.02867468602649521,0.05069595373572841,0.2785335392373573
1603,1,0,0,0,2,1,0,0,0,1,0,1,1,0,94.95,178.1,0,1,0,1,0,0,0,0,1,0,-0.2602513565327079,0.25678894500230626,-0.08151127661861178
1604,0,0,0,1,12,1,0,0,0,0,0,0,0,1,44.55,480.6,1,0,0,1,0,0,0,0,1,0,0.014327702908301489,0.27422062043319545,0.22437613070195647
1605,1,0,1,0,1,0,0,0,0,0,0,0,0,1,23.45,23.45,1,0,0,1,0,0,0,0,1,0,0.011146841782915041,0.11444347925364205,0.27114958233994596
1606,1,0,0,0,1,0,0,1,0,0,0,0,0,0,29.7,29.7,1,0,0,1,0,0,0,0,0,1,0.12188271853659897,0.047904355411664185,0.34352737997564586
1607,0,0,1,0,59,1,1,0,1,0,0,1,1,0,101.1,6039.9,0,1,0,1,0,0,0,0,1,0,-0.2800451891937691,-0.044450352449707554,-0.18160268705170202
1608,0,0,0,0,3,1,1,0,0,0,0,0,0,1,50.65,151.3,1,0,0,1,0,0,0,0,0,1,0.11341566522254669,0.2701518457939744,0.3021347928552974
1609,0,0,0,0,1,1,0,0,0,0,0,0,1,1,55.4,55.4,1,0,0,1,0,0,0,0,1,0,-0.08596229304190374,0.3442709396494419,0.23253448365209017
1610,0,1,1,0,1,1,1,0,1,0,0,1,0,1,90.6,90.6,0,1,0,1,0,0,0,0,1,0,-0.2906338415543599,0.19713306045429524,-0.18371975220117437
1611,1,1,1,0,2,1,1,0,0,0,0,1,0,1,86.85,156.35,0,1,0,1,0,0,0,0,0,1,-0.1332216647568931,0.15925197363961588,-0.06880719745939663
1612,0,1,1,0,29,1,1,0,0,1,0,1,1,1,99.05,2952.85,0,1,0,1,0,0,1,0,0,0,-0.2506539502333536,-0.035653721707308635,-0.16288689576438206
1613,0,0,0,0,52,1,1,1,1,0,1,1,1,1,111.25,5916.45,0,1,0,0,1,0,0,1,0,0,-0.16051386613617663,-0.25846196901054225,-0.004321189904194269
1614,1,0,0,0,2,1,0,1,0,1,0,0,0,1,55.1,113.35,1,0,0,1,0,0,0,0,0,1,0.08169339635890327,0.14621105211114724,0.3529514516448662
1615,1,0,1,0,13,1,1,0,0,1,0,1,1,1,102.25,1359.0,0,1,0,1,0,0,0,1,0,0,-0.25046196708142926,0.028674168392754874,-0.12700238546494216
1616,1,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,0,1,0,1,0,0,0,1,0,0,-0.2146154096437185,0.0559445352207381,-0.08603893783603647
1617,0,1,0,0,47,1,1,0,1,0,1,1,0,1,95.05,4504.55,0,1,0,1,0,0,0,0,1,0,-0.2770479777223486,0.033625362858028,-0.14885461424276422
1618,0,0,0,0,5,1,0,1,0,0,1,0,0,0,53.85,259.8,1,0,0,1,0,0,0,1,0,0,0.04932511703025263,0.04642975785786723,0.28153579171764365
1619,1,1,1,0,52,1,1,1,0,1,0,1,1,1,104.2,5568.35,0,1,0,1,0,0,0,0,1,0,-0.290107218539365,-0.07311158379105251,-0.18704683203675243
1620,0,0,1,0,42,1,1,0,0,0,0,0,0,1,50.25,2203.65,1,0,0,1,0,0,0,0,1,0,-0.08087162988420961,0.20116879881698502,0.08719315603697828
1621,0,0,0,0,25,1,0,0,1,1,0,1,1,1,99.5,2369.05,0,1,0,1,0,0,0,0,1,0,-0.35564798757140614,0.1589139128720263,-0.1468218019931888
1622,0,0,0,0,9,1,0,0,0,0,0,0,0,0,71.0,672.55,0,1,0,1,0,0,0,0,1,0,-0.13195173959948098,0.49871901299488225,0.0015714654096576986
1623,0,0,0,0,16,1,0,0,1,1,0,0,1,1,93.2,1573.7,0,1,0,1,0,0,0,1,0,0,-0.19007781155670497,0.08336165329933955,-0.015531471986615513
1624,1,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,0,0,1,1,0,0,0,0,0,1,0.4699640821332674,0.22838682094185708,0.03892067501768023
1625,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,64.55,0,0,1,1,0,0,0,0,0,1,0.5040308470749993,0.30087939636487726,0.11438298453152375
1626,0,0,1,0,31,1,1,0,0,1,1,1,1,1,104.2,3243.45,0,1,0,1,0,0,0,0,1,0,-0.34992391270538103,0.020889132350977797,-0.18883391634960286
1627,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,0,1,0,1,0,0,0,0,1,0,-0.26723728895948484,0.4865170338389078,-0.0652508930853429
1628,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,1,0,0,1,0,0,1,0,0,0,0.07001716585289283,0.23110050791585113,0.2751318973039863
1629,1,0,1,0,10,1,0,0,0,0,0,0,0,1,70.1,659.65,0,1,0,1,0,0,0,0,1,0,-0.2012588180967308,0.4698359398368928,-0.07050423433505382
1630,1,0,0,0,4,0,0,0,0,1,0,0,0,1,29.65,118.5,1,0,0,1,0,0,0,0,1,0,-0.011645376072763515,0.10672714519595097,0.28865298218503416
1631,1,0,0,0,43,1,1,0,1,0,0,0,0,1,77.85,3365.85,0,1,0,1,0,0,0,0,1,0,-0.28849835112878364,0.2731709683282823,-0.14326332600424735
1632,1,0,0,0,4,1,0,0,0,0,0,0,1,0,54.3,195.3,1,0,0,1,0,0,0,0,1,0,-0.021407120039606452,0.30237703012059003,0.2462482102438339
1633,0,1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,0,1,0,1,0,0,1,0,0,0,-0.2393637024292505,0.11156914648868872,-0.1416625991686536
1634,1,0,1,0,47,1,1,1,0,1,1,1,1,1,110.85,5275.8,0,1,0,0,1,0,0,1,0,0,-0.1678325013080686,-0.28153787174550793,-0.013945362751083564
1635,1,0,0,0,1,1,0,0,0,0,0,0,1,0,80.5,80.5,0,1,0,1,0,0,0,0,1,0,-0.19088941831083578,0.4232706235026535,-0.03139330393053078
1636,1,0,0,0,4,1,1,0,0,0,0,0,0,1,72.2,305.55,0,1,0,1,0,0,1,0,0,0,-0.12334462277219474,0.29361169939548737,-0.03342989248135884
1637,1,0,0,0,17,1,0,0,0,0,1,0,0,0,51.5,900.5,1,0,0,1,0,0,0,0,0,1,0.18108033459293277,0.1817835670907996,0.3807590443113447
1638,1,1,0,0,43,1,0,0,0,0,0,1,1,1,89.55,3856.75,0,1,0,1,0,0,0,0,0,1,-0.16124894627365166,0.09261490613495683,-0.06267227913962738
1639,1,0,1,0,21,1,1,1,1,0,1,1,0,0,77.5,1625.0,1,0,0,0,1,0,0,0,0,1,-0.002845612547330974,-0.1612427931705929,0.15660266151178592
1640,1,0,1,0,42,1,1,0,1,1,0,1,0,1,95.25,3959.35,0,1,0,1,0,0,1,0,0,0,-0.23435161172273358,-0.0761942125702544,-0.11496581861605264
1641,1,1,0,0,46,1,0,1,0,0,0,0,1,0,85.0,3969.4,0,1,0,1,0,0,0,0,1,0,-0.19248019397524133,0.10684464424777354,-0.07264803229119879
1642,0,0,1,0,5,1,0,0,0,0,1,1,0,1,85.75,470.95,0,1,0,1,0,0,0,0,1,0,-0.24131888271918073,0.27198683001071,-0.062190964847316975
1643,0,1,0,0,6,1,1,0,1,0,0,1,1,1,98.25,560.6,0,1,0,1,0,0,0,0,1,0,-0.34733963645790056,0.2020144906715618,-0.21856618997866212
1644,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.7,25.7,1,0,0,1,0,0,0,0,0,1,0.06713470377603689,0.05859824773729821,0.26175138086528354
1645,0,0,1,0,7,1,0,0,0,0,0,0,0,1,69.0,506.9,0,1,0,1,0,0,0,0,1,0,-0.19803649554196148,0.4722536835821903,-0.06808920028706854
1646,1,0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,1,0,0,1,0,0,1,0,0,0,0.12469455320544304,0.20564449500490822,0.2802155613143655
1647,0,1,1,0,1,1,0,0,1,0,0,0,0,1,76.4,76.4,0,1,0,1,0,0,0,0,0,1,-0.06255005506777021,0.17085709025052412,0.02269919790392112
1648,0,0,0,0,5,1,1,0,0,1,0,1,1,1,100.5,514.0,0,1,0,1,0,0,0,0,1,0,-0.3765269375102906,0.2630997671544146,-0.20295931715677495
1649,1,1,1,1,22,0,0,1,0,0,0,0,1,0,40.05,880.2,1,0,0,1,0,0,0,0,0,1,0.03541250699003159,-0.07140700687649384,0.15506303448215186
1650,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.95,69.95,0,1,0,1,0,0,0,0,1,0,-0.11951829160975899,0.5035519489387597,0.019978290723124174
1651,1,0,0,0,1,1,1,0,0,0,0,1,1,1,93.3,93.3,0,1,0,1,0,0,0,0,1,0,-0.3703784440554489,0.37299235930689156,-0.20176020764466712
1652,1,0,0,0,3,1,0,0,0,1,0,0,0,1,49.15,169.05,1,0,0,1,0,0,0,0,1,0,-0.04777975755733378,0.3105269611251707,0.26854358331671596
1653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,1,0,0,1,0,0,0,0,0,1,0.1043380722630262,0.0664432892117667,0.311363578505044
1654,0,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,0,1,0,1,0,0,0,0,1,0,-0.22624372675593685,0.34129339517768487,-0.061289272372546826
1655,1,1,0,0,33,1,1,0,1,1,0,0,0,1,83.85,2716.3,0,1,0,1,0,0,0,1,0,0,-0.18627765837960344,0.027281700241317163,-0.07881731221480201
1656,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,0,1,0,1,0,0,0,0,1,0,-0.20519067693532356,0.5699720166055302,-0.014203005861884945
1657,0,1,0,0,2,1,0,0,0,0,0,0,0,1,70.65,142.35,0,1,0,1,0,0,0,0,1,0,-0.2244555521664595,0.43664159727145707,-0.07413530583947847
1658,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,33.2,0,0,1,1,0,0,0,0,0,1,0.503495318384546,0.3019310313141063,0.11599367738130557
1659,0,0,0,0,3,1,0,1,0,1,0,1,1,1,99.0,287.4,0,1,0,1,0,0,0,1,0,0,-0.18375345797024786,0.053124476246244515,-0.0014703266875558043
1660,1,0,0,0,26,1,1,0,0,0,0,0,1,1,83.95,2254.2,0,1,0,1,0,0,0,0,1,0,-0.34709749275626284,0.384444667776367,-0.1957045595749717
1661,1,0,0,0,67,1,1,1,1,1,1,1,1,0,116.2,7752.3,0,1,0,0,0,1,0,1,0,0,-0.13851727741611386,-0.33818296779701373,0.017256442734025015
1662,0,0,1,0,71,1,1,0,0,0,0,1,1,1,93.7,6585.35,0,1,0,0,0,1,1,0,0,0,-0.1421739935985797,-0.22748394175835024,-0.11712996819307445
1663,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.7,19.7,0,0,1,1,0,0,0,0,0,1,0.5027773878094721,0.3012958072213785,0.11708855911198651
1664,0,0,0,0,5,1,1,0,0,0,0,0,0,0,75.55,413.65,0,1,0,1,0,0,0,0,1,0,-0.18746897487044265,0.4517863385489865,-0.07360062302283249
1665,0,0,0,0,9,1,0,0,0,0,0,1,0,1,77.65,714.15,0,1,0,1,0,0,1,0,0,0,-0.14193615695493955,0.2639042323798521,-0.013465944753238266
1666,0,1,0,0,26,1,1,1,1,0,0,0,1,1,95.0,2497.2,0,1,0,1,0,0,0,0,1,0,-0.290314673706266,0.11625922901963547,-0.14533526694206456
1667,1,0,0,0,54,1,0,1,1,0,1,1,1,1,105.4,5643.4,0,1,0,0,1,0,0,1,0,0,-0.13921486666448293,-0.2364106616646399,0.021775212064042204
1668,1,0,0,0,2,1,0,0,0,1,0,1,1,1,95.85,197.7,0,1,0,1,0,0,0,0,1,0,-0.32931012884862965,0.3032464749809417,-0.12196466515368704
1669,1,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,0,1,0,1,0,0,0,0,1,0,-0.2692390410440081,0.407339982926239,-0.08908691612867535
1670,0,0,1,0,30,1,0,0,0,0,0,0,0,0,19.65,655.85,0,0,1,1,0,0,1,0,0,0,0.31262857096203056,0.10339155242808575,-0.08364381125334307
1671,0,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,0,1,0,1,0,0,0,0,1,0,-0.2738208999596132,0.4867810217160532,-0.0740231841696254
1672,0,0,1,0,17,1,0,1,0,0,1,1,0,0,91.85,1574.45,0,1,0,1,0,0,0,0,1,0,-0.17822026934916332,0.11457410949551708,-0.005886481695391434
1673,0,1,0,0,60,1,1,0,0,1,1,1,1,1,106.0,6441.4,0,1,0,0,1,0,0,0,1,0,-0.20061936014239956,-0.1682478437555174,-0.10070105094342488
1674,1,0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,1,0,0,1,0,0,0,0,0,1,0.13229911812014927,0.1341483362580938,0.3093197586347486
1675,0,0,0,0,13,1,1,1,0,0,0,1,1,1,100.35,1358.85,0,1,0,1,0,0,0,0,1,0,-0.34587248802739606,0.23126608446494223,-0.15921708813151003
1676,0,1,1,0,38,1,1,0,0,0,0,0,0,1,74.95,2869.85,0,1,0,1,0,0,1,0,0,0,-0.1591551878662937,0.0874728631084124,-0.13398602194183715
1677,1,1,1,1,1,1,0,0,0,0,1,0,0,1,49.25,49.25,1,0,0,1,0,0,0,1,0,0,0.012807656519316254,-0.002464622551427936,0.12622663950628638
1678,1,0,1,0,50,1,1,0,1,0,1,1,1,0,103.7,5071.05,0,1,0,1,0,0,0,0,1,0,-0.27190374515999094,-0.07052948887620013,-0.13795836434158654
1679,1,0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,0,1,0,0,1,0,0,0,1,0,-0.13575393383658563,-0.1826173725171686,-0.0419473160312882
1680,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,0,1,1,0,0,0,0,0,1,0.4158088241777453,0.310159937840682,0.11995517353931784
1681,1,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,0,1,0,1,0,0,0,0,1,0,-0.34319259061483964,0.14175367806948994,-0.2442413790571968
1682,1,1,0,0,2,1,1,0,0,0,0,1,1,1,94.0,181.7,0,1,0,1,0,0,0,0,1,0,-0.35213311894214,0.28361511279253276,-0.23252904530868204
1683,0,0,0,0,45,1,1,0,1,0,0,1,0,1,89.3,4016.85,0,1,0,1,0,0,0,1,0,0,-0.21773324770430302,0.02644556604269209,-0.09460001023183014
1684,0,0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,0,1,0,1,0,0,0,1,0,0,-0.09987309660409716,0.2444591930646884,0.04344940092745801
1685,1,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,1,0,0,1,0,0,0,0,0,1,0.02576927410858124,-0.005869590410471227,0.2857890563167673
1686,1,0,1,0,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,0,1,0,1,0,0,0,0,1,0,-0.18179568392759848,0.22075289510585264,-0.036273525073329274
1687,1,0,0,0,10,1,1,0,1,0,0,0,0,1,80.7,788.8,0,1,0,1,0,0,1,0,0,0,-0.15800456845478958,0.2015459185061527,-0.03484313031664063
1688,1,0,0,0,4,1,1,0,1,0,0,1,1,1,101.7,364.55,0,1,0,1,0,0,0,0,1,0,-0.3692957465163215,0.2689719109283489,-0.19275662163646282
1689,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0,0,1,1,0,0,0,0,0,1,0.49594939908983077,0.2978762134446339,0.10715225599023652
1690,1,0,1,0,41,1,1,0,0,1,1,1,1,1,102.6,4213.35,0,1,0,0,1,0,0,0,1,0,-0.24529297764004854,-0.16028466395361307,-0.11755604770263303
1691,1,0,1,0,71,1,1,0,1,1,0,1,1,1,106.0,7723.7,0,1,0,0,0,1,1,0,0,0,-0.17289782217243407,-0.31405388280173957,-0.07433795209495148
1692,0,0,0,1,3,1,0,1,0,0,1,0,0,1,55.1,154.65,1,0,0,1,0,0,0,0,0,1,0.08923397736801567,0.06424914221962832,0.2995689033301392
1693,1,0,0,0,69,1,1,0,0,1,1,1,1,1,106.5,7348.8,0,1,0,0,0,1,1,0,0,0,-0.15765101019421754,-0.28115650552387084,-0.04487819215468753
1694,0,0,1,0,32,1,1,0,0,1,0,0,1,1,91.05,2954.5,0,1,0,1,0,0,1,0,0,0,-0.222476000791115,0.019821728954524904,-0.12633875596862718
1695,0,1,1,0,51,1,1,1,0,0,0,0,0,1,77.5,3807.35,0,1,0,1,0,0,0,0,1,0,-0.23241990956273387,0.10183177112431298,-0.14758368074030953
1696,0,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,1,0,0,0,0,1,0,0,1,0,-0.06494927948744678,-0.19078807259799424,0.08949355660983747
1697,0,0,0,0,6,1,0,0,0,0,0,0,0,1,69.25,418.4,0,1,0,1,0,0,0,0,0,1,0.031831077428647214,0.41494555426778706,0.12661269345530435
1698,1,0,0,0,1,1,0,0,0,1,0,0,0,1,50.5,50.5,1,0,0,1,0,0,0,0,1,0,-0.04847779635361096,0.31202465124675954,0.26898952641584506
1699,1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,0,1,0,1,0,0,0,0,1,0,-0.2659258424285988,0.3999888790454668,-0.14494391079922814
1700,1,0,0,0,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,1,0,0,0,1,0,0,0,0,1,-0.054522892294033086,-0.13984554234250654,0.1298087883205152
1701,1,0,0,0,58,1,1,0,0,1,1,1,1,1,104.65,6219.6,0,1,0,0,1,0,0,0,1,0,-0.22628798019145954,-0.17799286357711927,-0.09615370345921781
1702,1,1,1,0,47,1,1,0,0,1,0,1,1,1,100.05,4871.05,0,1,0,1,0,0,0,0,1,0,-0.345985009061864,0.007718311306794574,-0.2625728970357857
1703,1,0,0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,0,1,0,1,0,0,0,0,1,0,-0.24971074825463133,0.028851793086712877,-0.07156880536923034
1704,1,0,0,0,2,1,0,0,1,0,0,1,1,0,95.65,167.3,0,1,0,1,0,0,0,0,1,0,-0.25624117103710925,0.2598846247045961,-0.07476853617504328
1705,0,0,0,0,1,1,0,0,0,1,0,1,1,0,94.4,94.4,0,1,0,1,0,0,0,0,1,0,-0.2589147944948317,0.25728091782454704,-0.08063453213562019
1706,0,0,0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,1,0,0,1,0,0,0,1,0,0,0.004471052027676431,0.17559381562781282,0.2306692000149818
1707,1,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,0,1,0,1,0,0,0,0,1,0,-0.36569912246581565,0.26660880581791757,-0.19349277833333237
1708,0,0,1,0,5,1,1,0,0,1,1,1,0,0,67.95,350.3,1,0,0,1,0,0,1,0,0,0,-0.045118895214278684,-0.043589255468568316,0.12928745632317784
1709,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,0,1,0,1,0,0,0,0,1,0,-0.20355715675344527,0.5702123080809793,-0.01333956960704707
1710,1,0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,0,0,1,1,0,0,0,0,0,1,0.42426572503956783,0.3127174489736946,0.12955454040598216
1711,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,0,1,0,1,0,0,0,0,1,0,-0.2029584725009598,0.5702511249010399,-0.013021918040385909
1712,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0,1,0,1,0,0,0,0,1,0,-0.2006247611622519,0.5710348089918532,-0.008715775577328937
1713,1,1,1,0,40,1,1,1,0,0,0,1,1,0,101.85,4086.3,0,1,0,1,0,0,0,0,1,0,-0.2595471430878831,0.009256933828065089,-0.1691251865395665
1714,0,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,0,1,0,1,0,0,0,0,1,0,-0.23621358284919391,0.33856106041499834,-0.01909081241519671
1715,1,0,0,0,3,1,0,0,0,0,0,1,0,0,79.25,267.6,0,1,0,1,0,0,0,0,1,0,-0.1915939601015152,0.4248845758962422,-0.034454620187832845
1716,0,0,0,0,13,1,1,0,0,0,0,0,1,1,84.6,1115.2,0,1,0,1,0,0,0,0,1,0,-0.34044588691946753,0.4280212649698276,-0.17773375753060697
1717,0,0,1,0,58,1,1,1,1,0,0,0,1,1,93.4,5435.6,0,1,0,1,0,0,1,0,0,0,-0.19149820260551556,-0.12886220099414838,-0.06959821229490694
1718,0,0,1,0,42,1,1,0,0,0,0,1,1,1,94.2,4186.3,0,1,0,1,0,0,0,0,1,0,-0.37907999772124756,0.14577505107233737,-0.27015597283666126
1719,1,1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0,1,0,0,0,0,1,0,0.007958562635220667,0.04807651383959925,0.19317017369002185
1720,0,0,0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,1,0,0,1,0,0,0,1,0,0,0.05542932001166977,0.03821658026040621,0.2662470281117816
1721,1,0,0,1,1,1,0,0,0,1,0,0,0,0,48.95,48.95,1,0,0,1,0,0,0,0,1,0,0.030679377587211017,0.17618027416895493,0.2168933087260558
1722,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1,0,0,1,0,0,0,0,1,0,0.0544133869562679,0.36741651167942563,0.3103084866933765
1723,1,0,0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,0,1,0,1,0,0,0,0,1,0,-0.27847236446261564,0.3686325743863767,-0.06965946744968841
1724,1,0,0,0,10,1,1,0,0,0,0,1,1,0,95.2,930.4,0,1,0,1,0,0,0,0,1,0,-0.31120343198040495,0.3041501530465241,-0.17165901069928594
1725,1,0,0,0,49,1,1,0,0,0,1,1,1,1,100.6,5069.65,0,1,0,0,1,0,1,0,0,0,-0.16279554091509732,-0.17584346523023103,-0.055633972692654195
1726,1,0,1,1,6,1,0,0,1,1,0,0,0,1,55.3,324.25,1,0,0,1,0,0,0,0,0,1,0.07234411414063625,0.041053511586212926,0.21802738090005075
1727,1,1,0,0,2,1,1,0,0,0,0,0,0,1,74.85,156.4,0,1,0,1,0,0,0,0,0,1,-0.07977024586835009,0.2669670697406718,-0.0033864337697553032
1728,1,0,0,0,35,1,0,0,1,1,0,1,1,1,102.35,3626.1,0,1,0,0,1,0,1,0,0,0,-0.16948338233010188,-0.1553103239371964,-0.03915473326607962
