,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Paperless_Billing,Monthly_Charges,Total_Charges,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,x_kpca_rbf,y_kpca_rbf,z_kpca_rbf,cluster_kpca_rbf
1708,0,0,1,0,5,1,1,0,0,1,1,1,0,0,67.95,350.3,1,0,0,1,0,0,1,0,0,0,-0.04149983648183494,-0.055041666242848425,0.14056907560942228,1
1709,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,0,1,0,1,0,0,0,0,1,0,-0.13520861057225042,0.582675813927967,-0.00970341015576289,2
1710,1,0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,0,0,1,1,0,0,0,0,0,1,0.4938029383949966,0.25893055979460916,0.0959699736899521,0
1711,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,0,1,0,1,0,0,0,0,1,0,-0.13459543914245684,0.5826538080657739,-0.009412648357395085,2
1712,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0,1,0,1,0,0,0,0,1,0,-0.13238250834794354,0.5834048588632924,-0.00621178928668092,2
1713,1,1,1,0,40,1,1,1,0,0,0,1,1,0,101.85,4086.3,0,1,0,1,0,0,0,0,1,0,-0.26161834282403984,0.019728124266391013,-0.16750820773447114,2
1714,0,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,0,1,0,1,0,0,0,0,1,0,-0.19717047151067674,0.35177224404431817,-0.011540149599130538,2
1715,1,0,0,0,3,1,0,0,0,0,0,1,0,0,79.25,267.6,0,1,0,1,0,0,0,0,1,0,-0.14062841894022118,0.4348300375120762,-0.033016459782343195,2
1716,0,0,0,0,13,1,1,0,0,0,0,0,1,1,84.6,1115.2,0,1,0,1,0,0,0,0,1,0,-0.2953238207414187,0.4504065373536538,-0.1732528103035053,2
1717,0,0,1,0,58,1,1,1,1,0,0,0,1,1,93.4,5435.6,0,1,0,1,0,0,1,0,0,0,-0.20518097038074493,-0.12938286795668621,-0.067093994925661,3
1718,0,0,1,0,42,1,1,0,0,0,0,1,1,1,94.2,4186.3,0,1,0,1,0,0,0,0,1,0,-0.36924302122403024,0.16622776485751584,-0.2692473310935287,2
1719,1,1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0,1,0,0,0,0,1,0,0.023426200421941278,0.03584972869323225,0.20714722414599668,1
1720,0,0,0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,1,0,0,1,0,0,0,1,0,0,0.07350991224921656,0.020349799152029235,0.2834058599177846,1
1721,1,0,0,1,1,1,0,0,0,1,0,0,0,0,48.95,48.95,1,0,0,1,0,0,0,0,1,0,0.06238543324686795,0.16340037126129886,0.22615262929029506,1
1722,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1,0,0,1,0,0,0,0,1,0,0.11083389545674563,0.3546330467685367,0.3193721118236974,1
1723,1,0,0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,0,1,0,1,0,0,0,0,1,0,-0.23759136728149433,0.38501771319099304,-0.06328408310323357,2
1724,1,0,0,0,10,1,1,0,0,0,0,1,1,0,95.2,930.4,0,1,0,1,0,0,0,0,1,0,-0.2800207626951941,0.3230393978292308,-0.16920562775828812,2
1725,1,0,0,0,49,1,1,0,0,0,1,1,1,1,100.6,5069.65,0,1,0,0,1,0,1,0,0,0,-0.18077208574334908,-0.1808627766937404,-0.05417362511641011,3
1726,1,0,1,1,6,1,0,0,1,1,0,0,0,1,55.3,324.25,1,0,0,1,0,0,0,0,0,1,0.09122409727489546,0.02054984173819455,0.2258134540512918,1
1727,1,1,0,0,2,1,1,0,0,0,0,0,0,1,74.85,156.4,0,1,0,1,0,0,0,0,0,1,-0.04181294565314826,0.26388592881332934,-0.006768850862785971,2
1728,1,0,0,0,35,1,0,0,1,1,0,1,1,1,102.35,3626.1,0,1,0,0,1,0,1,0,0,0,-0.18516084830797913,-0.1597485366808667,-0.03656984553625648,3
1729,1,0,1,0,70,1,1,1,1,1,1,1,1,0,115.65,7968.85,0,1,0,0,1,0,0,1,0,0,-0.169099944060763,-0.33151039979744834,0.013452194550845994,3
1730,1,0,0,0,2,1,0,0,0,1,1,0,0,1,79.85,152.45,0,1,0,1,0,0,0,0,1,0,-0.16786009242373873,0.32211560020684277,0.025424129611392718,2
1731,1,0,0,0,15,1,1,0,0,0,0,0,0,1,76.0,1130.85,0,1,0,1,0,0,0,0,0,1,0.0046951974556139675,0.34538448991965554,0.027808235860274547,2
1732,0,1,0,0,42,1,1,0,1,1,0,1,1,1,104.75,4323.45,0,1,0,1,0,0,1,0,0,0,-0.2637635229657892,-0.08254787603895734,-0.13575350980792475,3
1733,0,0,0,0,9,1,0,1,1,0,0,1,1,1,74.65,703.55,1,0,0,1,0,0,0,0,1,0,-0.143481745452925,0.11536160818162282,0.18545887658389096,1
1734,0,0,0,0,1,1,0,0,0,0,0,0,1,1,56.25,56.25,1,0,0,1,0,0,0,0,1,0,-0.03880005434028422,0.34488282435860107,0.24934566100712072,1
1735,1,0,1,0,21,1,1,0,0,1,1,1,1,1,106.1,2249.95,0,1,0,1,0,0,0,0,1,0,-0.3458374418163747,0.07488575151274199,-0.17846588299708127,2
1736,0,1,0,0,2,1,0,0,0,0,0,0,1,1,79.75,159.4,0,1,0,1,0,0,1,0,0,0,-0.12655633945282765,0.19397592377206999,-0.041226753037019524,2
1737,0,0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,0,1,0,1,0,0,0,0,1,0,-0.05580513604933111,0.5078061500065516,0.016189582202864282,2
1738,1,0,0,0,16,1,0,0,0,0,0,0,0,0,20.25,327.45,0,0,1,1,0,0,1,0,0,0,0.38177704265180756,0.1358994944707833,-0.02212904061719302,0
1739,0,1,1,0,14,1,1,0,1,0,0,1,1,1,100.2,1369.8,0,1,0,1,0,0,0,0,1,0,-0.3392027966866186,0.15275470047389825,-0.24039849463931467,2
1740,1,0,1,0,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,0,1,0,1,0,0,1,0,0,0,-0.10249943242226592,0.20679672720172354,-0.0912285631412976,2
1741,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.85,70.85,0,1,0,1,0,0,0,0,1,0,-0.137947966507915,0.5826899629491397,-0.011008879362258348,2
1742,1,0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,134.7,0,1,0,1,0,0,0,1,0,0,-0.019767247689075652,0.3281937613597292,0.04330208328181641,2
1743,1,0,1,0,55,0,0,0,0,1,1,1,1,1,54.55,2978.3,1,0,0,1,0,0,1,0,0,0,-0.06657909142053971,-0.16238888822031255,0.16851423896111747,3
1744,0,0,0,0,7,1,0,0,0,0,1,1,1,1,70.75,450.8,1,0,0,1,0,0,0,1,0,0,-0.05698513022194776,0.039832098989810716,0.20968087433147792,1
1745,0,0,1,0,13,1,1,0,1,1,0,1,0,0,94.1,1215.6,0,1,0,1,0,0,0,0,1,0,-0.2527975754047645,0.1349715165900244,-0.1307377916875954,2
1746,0,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,0,0,1,0,0,0,1,0,0,0.06326255720173847,-0.07857325063520351,0.1999732049495748,1
1747,1,1,0,0,66,1,1,0,1,1,1,1,1,0,110.9,7432.05,0,1,0,0,1,0,0,1,0,0,-0.15060369961780118,-0.24752322997934903,-0.01959235368137122,3
1748,0,0,1,0,38,1,1,0,0,1,1,1,1,1,105.0,4026.4,0,1,0,1,0,0,0,0,1,0,-0.3532311282230868,0.0026091423138017264,-0.18597563804872996,2
1749,1,0,0,1,1,0,0,0,0,0,0,0,0,1,25.3,25.3,1,0,0,1,0,0,0,0,1,0,0.04719028370217592,0.0794759442425186,0.2761504933660321,1
1750,1,0,0,0,22,1,0,0,1,0,1,0,0,1,55.15,1193.05,1,0,0,0,1,0,0,1,0,0,0.025182420348105347,-0.10118491288853412,0.19752295698909325,1
1751,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.1,20.1,0,0,1,1,0,0,0,0,0,1,0.4929524876627466,0.26075220835293333,0.09646362938602579,0
1752,1,0,1,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,0,1,0,1,0,0,0,0,0,1,0.08244381849072306,0.323198945992152,0.07582720750844132,1
1753,1,0,0,0,43,1,1,0,1,0,0,1,1,1,101.4,4528.0,0,1,0,1,0,0,0,0,1,0,-0.37962697581471366,0.1333531824857895,-0.2299235120857441,2
1754,1,0,0,0,1,1,0,0,0,0,0,0,1,1,80.8,80.8,0,1,0,1,0,0,0,0,1,0,-0.2138912627534763,0.5027874984316469,-0.06120186746106561,2
1755,1,0,0,0,2,1,1,0,0,0,0,0,1,0,62.05,118.3,1,0,0,1,0,0,1,0,0,0,0.028002413410805765,0.10732497388136066,0.17276373507264736,1
1756,1,1,0,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,0,1,0,1,0,0,0,0,1,0,-0.22398821608457778,0.4156993677989405,-0.14282852515934186,2
1757,0,1,0,0,12,1,1,0,1,0,0,1,0,1,91.3,1094.5,0,1,0,1,0,0,0,0,1,0,-0.2997182622003353,0.2608675291690804,-0.18423025095790527,2
1758,1,1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,0,1,0,1,0,0,0,0,1,0,-0.28918783311101975,0.1837839168935594,-0.17281695147134082,2
1759,0,0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,1,0,0,1,0,0,0,0,1,0,-0.07291107641379946,-0.03360350489013999,0.18174047474563768,1
1760,0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.5,74.5,0,1,0,1,0,0,0,0,1,0,-0.2023395090729413,0.5371603280113766,-0.09970293998173295,2
1761,0,0,1,0,10,1,1,0,1,1,0,1,1,1,102.1,1068.85,0,1,0,1,0,0,0,1,0,0,-0.25008321266454375,-0.013426215991120396,-0.10332802335129448,2
1762,0,0,0,0,16,1,0,1,0,0,0,0,0,1,50.15,762.25,1,0,0,1,0,0,0,0,1,0,0.004317679354403259,0.27700661040707325,0.31217041016976543,1
1763,0,0,1,0,7,1,1,0,0,0,0,1,0,1,86.5,582.5,0,1,0,1,0,0,0,0,1,0,-0.27961919392459084,0.372981563635762,-0.19045579645675018,2
1764,1,1,0,0,27,1,1,0,1,0,0,0,0,1,81.45,2122.05,0,1,0,1,0,0,0,0,1,0,-0.2661351434287245,0.28130680571137523,-0.16504911184053908,2
1765,1,0,1,0,1,1,0,0,0,0,0,0,0,1,69.15,69.15,0,1,0,1,0,0,0,0,1,0,-0.13194380528554545,0.4844069202146706,-0.05133078373849626,2
1766,0,0,0,0,9,1,0,0,0,0,0,0,1,1,79.55,723.4,0,1,0,1,0,0,0,0,1,0,-0.2271630146587246,0.4989049208833167,-0.07675521241076097,2
1767,0,0,0,0,48,1,0,0,1,1,1,1,0,1,95.5,4627.85,0,1,0,0,0,1,0,0,0,1,-0.10433128009779921,-0.17516119416182624,0.019879317948507266,3
1768,1,1,0,0,3,1,1,0,0,1,0,1,0,0,91.05,289.1,0,1,0,1,0,0,0,0,1,0,-0.22548552867497307,0.21470312854805362,-0.13317874309521024,2
1769,0,1,1,0,2,1,1,0,0,1,0,0,0,0,79.2,172.85,0,1,0,1,0,0,0,0,1,0,-0.17408245829845742,0.20639415624763208,-0.11844177381977926,2
1770,0,0,0,0,2,0,0,0,0,0,0,1,1,1,45.25,85.5,1,0,0,1,0,0,0,0,1,0,-0.05221373436295109,0.09355460290954586,0.2546728066034672,1
1771,0,1,0,0,14,1,1,0,0,0,0,0,0,1,74.3,1096.25,0,1,0,1,0,0,0,0,1,0,-0.2400530507914775,0.40722774997683847,-0.16487628718837113,2
1772,0,0,1,0,3,1,1,0,0,0,0,0,0,1,74.1,228.0,0,1,0,1,0,0,0,1,0,0,-0.08727172427724281,0.2207534701620047,-0.06654347094849314,2
1773,1,1,1,0,57,1,1,0,0,1,0,1,1,0,100.6,5746.15,0,1,0,1,0,0,0,0,1,0,-0.27944815946939777,-0.03898386972276981,-0.200351361046991,2
1774,1,0,0,0,3,1,1,0,0,0,0,0,0,0,75.0,209.1,0,1,0,1,0,0,0,0,0,1,0.08570713669403937,0.3113650677219258,0.06201751157152735,1
1775,0,1,0,0,64,1,0,1,1,0,1,1,0,1,70.2,4481.0,1,0,0,0,0,1,0,1,0,0,-0.0703528415173984,-0.23515350332526538,0.10354840095153707,3
1776,0,1,0,0,2,1,0,0,0,0,0,0,0,0,70.75,154.85,0,1,0,1,0,0,0,0,1,0,-0.10779370949354312,0.38525317158230676,-0.03878564408815441,2
1777,1,0,0,0,12,1,0,0,0,0,1,0,0,0,50.25,593.75,1,0,0,1,0,0,1,0,0,0,0.11110407222323461,0.09169943600480399,0.2887070790711709,1
1778,0,1,0,0,40,1,0,1,1,0,0,0,0,1,79.2,3233.85,0,1,0,1,0,0,0,1,0,0,-0.12630200917747877,0.023908284110108265,0.0023347418115870476,3
1779,0,0,0,0,12,1,0,0,0,1,0,1,1,1,96.0,1062.1,0,1,0,1,0,0,0,0,1,0,-0.3195897938427028,0.30877608548231067,-0.13275642916003685,2
1780,0,0,0,0,54,1,1,0,0,0,1,1,1,1,100.1,5440.9,0,1,0,1,0,0,0,0,1,0,-0.3237263316837589,0.05439949421815555,-0.1689712400244727,2
1781,0,0,1,1,4,1,0,0,1,0,1,0,0,0,56.5,235.1,1,0,0,1,0,0,0,0,0,1,0.13110321942085712,-0.0055692429561228236,0.24161018594727354,1
1782,0,1,0,0,1,1,0,0,0,1,0,0,1,1,85.0,85.0,0,1,0,1,0,0,0,0,1,0,-0.23876680175871903,0.29152092834071186,-0.10429036995792702,2
1783,1,0,1,0,51,0,0,1,1,1,0,1,1,0,59.3,3014.65,1,0,0,0,1,0,0,0,1,0,-0.06853769240092777,-0.1967581249010966,0.1436538514302908,3
1784,1,0,0,1,4,1,0,1,0,0,0,0,0,1,49.4,184.4,1,0,0,1,0,0,0,0,1,0,0.029632207463708815,0.18419125959033597,0.26123064033348237,1
1785,1,0,0,0,35,1,0,0,0,0,0,1,0,0,55.0,2010.55,1,0,0,1,0,0,0,0,0,1,0.1786444615798452,0.14471246086797043,0.293680748067814,1
1786,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,0,1,0,1,0,0,0,0,1,0,-0.13459543914245684,0.5826538080657747,-0.009412648357395055,2
1787,1,0,0,0,38,1,0,0,0,1,1,0,1,1,62.3,2354.8,1,0,0,0,1,0,0,0,0,1,0.02114071478215763,-0.11829340951755075,0.20040241551330165,1
1788,1,1,1,0,37,1,1,0,0,0,0,1,1,1,92.5,3473.4,0,1,0,1,0,0,0,0,1,0,-0.3554999191682162,0.15338425072013756,-0.28653382973313907,2
1789,1,0,0,0,3,1,0,0,0,0,0,0,0,0,69.65,220.1,0,1,0,1,0,0,0,0,1,0,-0.056466512872574454,0.5082378183214203,0.015660876634189573,2
1790,1,0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,0,1,0,0,0,1,0,1,0,0,-0.18857884217358695,-0.31903310026248805,-0.0009571406191880772,3
1791,0,0,0,0,11,1,0,1,0,0,0,0,0,0,48.55,501.0,1,0,0,1,0,0,0,1,0,0,0.1126645245385997,0.09134299781800631,0.28825127513459137,1
1792,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,1,1,0,0,0,0,0,1,0.48587710781145377,0.25717980264774987,0.08756059762845861,0
1793,1,0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,1,0,0,1,0,0,0,0,1,0,-0.03686288303323548,0.05892918362123331,0.2648144235050148,1
1794,1,0,0,0,56,1,1,0,0,0,0,0,0,0,24.9,1334.0,0,0,1,0,1,0,0,0,1,0,0.21411513147204947,-0.020581369444038558,-0.13540246103687195,0
1795,1,0,1,1,2,1,1,1,0,0,0,0,0,0,56.7,113.55,1,0,0,1,0,0,0,0,0,1,0.13732214874794693,0.01800723325880691,0.19944164038062293,1
1796,0,0,1,0,14,1,0,1,1,0,1,1,1,0,105.95,1348.9,0,1,0,0,1,0,0,0,0,1,-0.07713146697151523,-0.14603711693257526,0.058909634676278605,3
1797,1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,0,1,0,1,0,0,0,0,1,0,-0.15923524175494816,0.28484944483376295,-0.13573235159952884,2
1798,1,0,0,0,15,0,0,0,0,0,1,0,0,1,29.7,438.25,1,0,0,1,0,0,0,0,1,0,0.018004225308238118,0.08009614818096078,0.32816168420225283,1
1799,1,0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1,0,0,1,0,0,0,0,1,0,-0.07289649227284561,0.011964089875919277,0.1992960846370701,1
1800,0,0,1,0,64,0,0,1,0,1,1,0,1,0,47.85,3147.5,1,0,0,0,0,1,0,0,1,0,-0.03861210357526553,-0.2122951111246796,0.14571435321788365,3
1801,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,0,1,0,1,0,0,0,0,1,0,-0.13371461179123487,0.5834151956729141,-0.006856482775953076,2
1802,1,1,0,0,55,1,1,1,0,0,0,1,1,1,98.8,5617.75,0,1,0,1,0,0,0,0,1,0,-0.2931036849570659,0.027130716776229687,-0.18064229305202373,2
1803,0,0,0,0,18,1,1,0,0,0,1,1,1,1,99.85,1776.95,0,1,0,1,0,0,1,0,0,0,-0.2283583905159606,0.06312080808709614,-0.07523895239374699,2
1804,1,1,1,0,32,1,0,0,0,0,0,0,1,1,80.3,2483.05,0,1,0,1,0,0,0,1,0,0,-0.15021477790295432,0.08703555012276845,-0.09247422055464102,2
1805,0,1,0,0,66,1,1,0,1,0,0,0,0,1,80.45,5224.35,0,1,0,1,0,0,0,1,0,0,-0.1599695929431697,-0.023037054000427108,-0.0863025366731309,3
1806,1,0,0,0,7,1,1,0,0,0,0,0,1,1,86.8,620.35,0,1,0,1,0,0,0,0,1,0,-0.2868026432761451,0.4584087983436992,-0.16248368744696565,2
1807,1,1,1,0,6,1,0,0,1,0,0,0,1,1,84.2,519.15,0,1,0,1,0,0,0,0,1,0,-0.23970641295352466,0.23435200997047967,-0.12704431073286257,2
1808,1,0,0,0,13,1,1,0,0,0,1,1,1,1,99.0,1301.7,0,1,0,1,0,0,0,0,0,1,-0.15946872244338578,0.12411958886998442,-0.016036472725059873,2
1809,0,0,0,0,11,1,1,0,0,1,0,1,1,1,100.75,1129.75,0,1,0,1,0,0,0,0,1,0,-0.36713179704087495,0.27490830235880936,-0.20978530146128957,2
1810,0,0,1,0,9,1,1,1,1,1,0,0,0,0,91.75,865.8,0,1,0,1,0,0,1,0,0,0,-0.11839019943029938,-0.018651864263306787,0.004317119572495014,3
1811,0,0,0,0,1,1,1,0,0,1,0,0,0,1,79.55,79.55,0,1,0,1,0,0,0,0,0,1,-0.034804572859805774,0.26397744361336273,0.03880945126240848,2
1812,0,0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,0,1,0,1,0,0,0,0,1,0,-0.2840451254161044,-0.10467350619510415,-0.11110097708260325,3
1813,0,0,1,0,25,1,1,0,0,1,0,0,1,1,89.1,2368.4,0,1,0,1,0,0,0,0,1,0,-0.3220809301078336,0.22079683227810537,-0.20803965664223228,2
1814,0,0,0,0,37,1,1,0,1,1,0,1,1,1,101.9,3545.35,0,1,0,1,0,0,1,0,0,0,-0.28567764372727666,-0.05082133018605803,-0.12080593918847832,3
1815,0,0,1,1,14,1,1,0,0,0,1,1,0,1,91.65,1301.0,0,1,0,1,0,0,0,0,1,0,-0.20856036636503902,0.13598005938634403,-0.11188794376366604,2
1816,0,1,0,0,4,1,1,0,0,1,0,0,1,1,88.85,372.45,0,1,0,1,0,0,0,0,1,0,-0.28545953924974043,0.26520718368663904,-0.17560441218500672,2
1817,0,1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,1,0,0,1,0,0,0,0,1,0,0.028034779303212815,0.06921647425502299,0.24152198170689637,1
1818,1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,0,1,0,1,0,0,0,0,1,0,-0.3346379649413229,0.3948151649380458,-0.1970271005143683,2
1819,1,0,0,0,13,1,0,0,0,0,0,1,1,1,91.1,1135.7,0,1,0,1,0,0,0,0,1,0,-0.30696851774912326,0.4187342545509684,-0.13898859784611467,2
1820,0,0,1,0,45,1,0,0,1,0,1,0,0,1,54.15,2319.8,1,0,0,0,1,0,0,1,0,0,0.0036877038653076893,-0.17631467854766308,0.14993914755033164,3
1821,0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.7,69.7,0,1,0,1,0,0,1,0,0,0,0.037154798553419625,0.2826596143607883,0.04582882733511148,1
1822,0,0,0,0,6,1,0,0,0,0,0,1,1,1,89.5,573.3,0,1,0,1,0,0,0,0,1,0,-0.29442550676611445,0.43022903146267194,-0.12522407572552746,2
1823,1,0,1,0,3,0,0,0,0,0,0,0,1,1,35.15,99.75,1,0,0,1,0,0,0,0,1,0,-0.011032429317445415,0.07798386704112956,0.25643780324252957,1
1824,1,0,0,1,12,1,1,0,0,0,0,0,0,1,73.75,871.4,0,1,0,1,0,0,0,1,0,0,-0.05385403590780656,0.17156488158899533,-0.044877408179036654,2
1825,0,1,0,0,8,1,1,0,0,1,0,1,1,0,101.35,780.5,0,1,0,1,0,0,0,0,1,0,-0.27764739168825364,0.16659939998315776,-0.17606251852481408,2
1826,0,0,1,1,6,1,0,1,1,0,0,0,0,0,55.9,365.35,1,0,0,1,0,0,0,1,0,0,0.05629044873976481,-0.04991543536847287,0.19035208989584615,1
1827,1,1,1,0,3,1,1,0,1,1,0,1,1,1,105.9,334.65,0,1,0,1,0,0,0,0,1,0,-0.31688706143899714,0.09970269197102799,-0.2097709033961072,2
1828,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,1,0,0,1,0,0,0,0,0,1,0.30862277405273075,0.25820070288493857,0.39059455460807396,1
1829,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.1,45.1,1,0,0,1,0,0,1,0,0,0,0.1168581815254066,0.21568032196207818,0.29393168364836886,1
1830,0,0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,0,1,0,1,0,0,1,0,0,0,0.004602407582743918,0.18239231250685167,-0.010887439503490942,2
1831,1,0,0,1,9,1,0,0,0,0,0,1,0,0,55.35,449.75,1,0,0,1,0,0,0,0,1,0,0.03686796570822461,0.184538041884047,0.197455190525637,1
1832,1,1,1,0,43,1,1,0,1,1,0,1,1,1,103.0,4414.3,0,1,0,1,0,0,0,0,1,0,-0.3590855571352346,-0.015411261268706036,-0.24954849374054064,2
1833,0,0,1,0,33,1,0,1,0,1,1,1,1,1,103.75,3361.05,0,1,0,0,1,0,0,0,1,0,-0.21508584909454695,-0.1578544696963181,-0.02608691045884005,3
1834,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,0,1,0,1,0,0,0,0,1,0,-0.1317651913687525,0.5833892255067376,-0.0059139122607320465,2
1835,0,0,0,0,56,1,0,0,1,0,0,0,0,1,73.85,4092.85,0,1,0,1,0,0,0,0,1,0,-0.19800407292914507,0.25058036732252775,-0.0701444403690315,2
1836,0,0,1,0,3,1,1,0,0,0,0,0,0,1,75.15,216.75,0,1,0,1,0,0,0,1,0,0,-0.08880678419164374,0.220625307192658,-0.0668359450660103,2
1837,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,0,1,0,1,0,0,0,0,1,0,-0.13227973090444262,0.5834027297006277,-0.006162156941485247,2
1838,1,0,1,1,5,1,1,0,1,0,0,0,0,1,80.15,385.0,0,1,0,1,0,0,0,0,1,0,-0.16747799365362312,0.21992727729989914,-0.10348420730155386,2
1839,0,0,1,1,1,0,0,1,0,0,0,0,0,0,30.5,30.5,1,0,0,1,0,0,1,0,0,0,0.06245103689858037,-0.07606916667211061,0.19935499772752702,1
1840,1,0,1,0,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,0,1,0,0,0,1,1,0,0,0,-0.15398145028535642,-0.2737659284448441,-0.08112686338661589,3
1841,0,0,0,0,48,1,1,0,1,1,0,1,1,1,107.4,5121.3,0,1,0,1,0,0,1,0,0,0,-0.2830331948282033,-0.10594772171960505,-0.12152085527808287,3
1842,0,1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,0,1,0,1,0,0,0,0,1,0,-0.2936063794687961,0.35022978248188597,-0.20385393389343076,2
1843,0,0,1,0,24,1,1,0,0,0,0,0,0,1,75.4,1747.85,0,1,0,1,0,0,0,1,0,0,-0.1097386425813186,0.18033810901602335,-0.09906395581415132,2
1844,0,1,1,0,27,1,0,1,0,1,0,1,1,1,101.25,2754.45,0,1,0,1,0,0,0,0,1,0,-0.28164086103562125,0.052475166877812035,-0.13841103618009407,2
1845,1,1,0,0,25,1,1,0,1,0,0,1,0,1,89.5,2196.15,0,1,0,1,0,0,0,0,1,0,-0.3124864522141098,0.2310403044522409,-0.20229641621009695,2
1846,0,1,0,0,22,1,1,0,0,0,0,0,0,1,74.4,1692.6,0,1,0,1,0,0,1,0,0,0,-0.137081183218161,0.1871862704415119,-0.09606167409933054,2
1847,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,0,0,1,1,0,0,0,0,0,1,0.5758822802262139,0.2394650089388193,0.07685724473969731,0
1848,1,0,0,0,4,1,1,0,0,0,0,0,0,1,74.35,265.35,0,1,0,1,0,0,0,0,1,0,-0.20440691496101024,0.5380517953653084,-0.1035996099969507,2
1849,0,1,1,0,18,1,1,0,0,0,1,1,1,0,99.75,1836.25,0,1,0,1,0,0,1,0,0,0,-0.1753471578824103,-0.029786595450345094,-0.08498793468011981,3
1850,0,1,0,0,56,1,1,0,1,1,1,1,1,1,111.95,6418.9,0,1,0,0,1,0,0,0,1,0,-0.23057368888535204,-0.1969917325227619,-0.09413168726112568,3
1851,1,1,0,0,16,0,0,0,1,0,0,1,0,1,39.0,679.85,1,0,0,1,0,0,0,0,0,1,0.02039339986948396,-0.017464968539806572,0.22650572776910577,1
1852,0,0,1,0,30,1,1,0,1,0,1,1,0,1,94.1,2804.45,0,1,0,1,0,0,0,1,0,0,-0.2053104372463623,-0.0398406316974448,-0.05627817416856563,3
1853,0,0,0,0,8,1,1,0,0,0,0,1,1,0,95.65,778.1,0,1,0,1,0,0,1,0,0,0,-0.16775319714115278,0.1377650836946873,-0.08249766710546755,2
1854,0,1,1,0,50,1,1,0,1,0,0,1,0,1,88.05,4367.35,0,1,0,1,0,0,0,0,1,0,-0.3007555615127581,0.07336095954448776,-0.2174655845952898,2
1855,0,0,1,0,41,1,0,0,1,0,1,0,1,1,66.5,2728.6,1,0,0,0,1,0,1,0,0,0,-0.04647004817916383,-0.19815590121089013,0.13478865078805277,3
1856,1,0,0,0,3,0,0,1,1,0,0,0,0,1,35.45,106.85,1,0,0,1,0,0,0,0,0,1,0.07819589264187023,0.0030680917470658495,0.343261737005013,1
1857,1,0,0,0,3,1,0,0,1,0,0,0,0,1,49.9,130.1,1,0,0,1,0,0,0,0,0,1,0.1722866688607618,0.21572621610288192,0.38364587256031096,1
1858,1,0,0,0,40,1,1,0,1,1,0,1,1,1,104.5,4036.85,0,1,0,1,0,0,0,1,0,0,-0.2822551601625884,-0.06714270261541128,-0.11359005396881346,3
1859,0,1,0,0,3,1,1,0,0,0,0,0,0,1,75.05,256.25,0,1,0,1,0,0,0,1,0,0,-0.11878743827495673,0.21267842613369672,-0.0664542997112217,2
